id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,analysis_type
ukb-b-5238,ieu-a-118,Neuroticism,Intelligence,Weighted median,69,-0.014385512,0.021226347,0.497949476,Network
ukb-b-5238,ieu-a-118,Neuroticism,Intelligence,Inverse variance weighted,69,-0.01756908,0.016515428,0.287420199,Network
ukb-b-5238,ieu-a-118,Neuroticism,Intelligence,Simple mode,69,-0.002391687,0.052603757,0.963869059,Network
ukb-b-5238,ieu-a-118,Neuroticism,Intelligence,Weighted mode,69,-0.01000921,0.04771132,0.834461274,Network
ukb-b-5238,ukb-b-5237,Coffee intake,Intelligence,MR Egger intercept,77,0.004103304,0.00777517,0.599234497,Network
ukb-b-5238,ukb-b-5237,Coffee intake,Intelligence,MR Egger,77,0.020257386,0.02765785,0.46619012,Network
ukb-b-5238,ukb-b-5237,Coffee intake,Intelligence,Weighted median,77,0.026178603,0.005965993,1.14E-05,Network
ukb-b-5238,ukb-b-5237,Coffee intake,Intelligence,Inverse variance weighted,77,0.03267658,0.006090057,8.07E-08,Network
ukb-b-5238,ukb-b-5237,Coffee intake,Intelligence,Simple mode,77,0.026184502,0.014485187,0.07461392,Network
ukb-b-5238,ukb-b-5237,Coffee intake,Intelligence,Weighted mode,77,0.024077595,0.011857808,0.045801616,Network
ukb-b-5238,ieu-a-24,Diabetes,Intelligence,MR Egger intercept,4,0.079571726,0.019628131,0.055802734,Network
ukb-b-5238,ieu-a-24,Diabetes,Intelligence,MR Egger,4,-1.173741295,0.445395954,0.118862439,Network
ukb-b-5238,ieu-a-24,Diabetes,Intelligence,Weighted median,4,0.126871092,0.144903221,0.381270676,Network
ukb-b-5238,ieu-a-24,Diabetes,Intelligence,Inverse variance weighted,4,0.012756503,0.216030896,0.952912729,Network
ukb-b-5238,ieu-a-24,Diabetes,Intelligence,Simple mode,4,0.282610686,0.212545614,0.275695535,Network
ukb-b-5238,ieu-a-24,Diabetes,Intelligence,Weighted mode,4,0.213262005,0.211905144,0.388363005,Network
ukb-b-5238,ieu-a-7,CHD,Intelligence,MR Egger intercept,75,-0.010130603,0.008747163,0.25057434,Network
ukb-b-5238,ieu-a-7,CHD,Intelligence,MR Egger,75,0.010413741,0.150565338,0.945047977,Network
ukb-b-5238,ieu-a-7,CHD,Intelligence,Weighted median,75,-0.145623145,0.036118103,5.53E-05,Network
ukb-b-5238,ieu-a-7,CHD,Intelligence,Inverse variance weighted,75,-0.119537869,0.030011256,6.80E-05,Network
ukb-b-5238,ieu-a-7,CHD,Intelligence,Simple mode,75,-0.157128812,0.088174727,0.078848921,Network
ukb-b-5238,ieu-a-7,CHD,Intelligence,Weighted mode,75,-0.145087613,0.088018779,0.103516183,Network
ieu-a-1018,ukb-b-6519,Worry,Wellbeing,MR Egger intercept,3,0.017613071,0.015388544,0.457152439,Network
ieu-a-1018,ukb-b-6519,Worry,Wellbeing,MR Egger,3,0.063927276,0.217214677,0.817784466,Network
ieu-a-1018,ukb-b-6519,Worry,Wellbeing,Weighted median,3,-0.050085419,0.046018299,0.276427165,Network
ieu-a-1018,ukb-b-6519,Worry,Wellbeing,Inverse variance weighted,3,-0.055443904,0.037601075,0.140339014,Network
ieu-a-1018,ukb-b-6519,Worry,Wellbeing,Simple mode,3,-0.056435491,0.057060458,0.426888576,Network
ieu-a-1018,ukb-b-6519,Worry,Wellbeing,Weighted mode,3,-0.049438017,0.058303395,0.485764723,Network
ieu-a-1018,ukb-b-5779,Alcohol,Wellbeing,MR Egger intercept,3,-0.031386892,0.007933617,0.157615974,Network
ieu-a-1018,ukb-b-5779,Alcohol,Wellbeing,MR Egger,3,0.27072612,0.550192407,0.708890851,Network
ieu-a-1018,ukb-b-5779,Alcohol,Wellbeing,Weighted median,3,-0.174293488,0.13104853,0.183520928,Network
ieu-a-1018,ukb-b-5779,Alcohol,Wellbeing,Inverse variance weighted,3,-0.19719453,0.110990908,0.075622085,Network
ieu-a-1018,ukb-b-5779,Alcohol,Wellbeing,Simple mode,3,-0.18391797,0.170976788,0.394600208,Network
ieu-a-1018,ukb-b-5779,Alcohol,Wellbeing,Weighted mode,3,-0.151430836,0.138945744,0.389585976,Network
ieu-a-1018,ieu-a-961,Smoking,Wellbeing,MR Egger intercept,3,-0.027687984,0.254312031,0.930960551,Network
ieu-a-1018,ieu-a-961,Smoking,Wellbeing,MR Egger,3,6.93546285,23.7347243,0.819013833,Network
ieu-a-1018,ieu-a-961,Smoking,Wellbeing,Weighted median,3,-1.882271698,3.595346268,0.600605467,Network
ieu-a-1018,ieu-a-961,Smoking,Wellbeing,Inverse variance weighted,3,-1.598960507,3.588197582,0.655874197,Network
ieu-a-1018,ieu-a-961,Smoking,Wellbeing,Simple mode,3,-4.437713728,5.099801152,0.475951234,Network
ieu-a-1018,ieu-a-961,Smoking,Wellbeing,Weighted mode,3,-2.808125765,4.486344454,0.59527236,Network
ieu-a-1018,ieu-a-1239,Education,Wellbeing,MR Egger intercept,3,0.014418676,0.030858251,0.721726958,Network
ieu-a-1018,ieu-a-1239,Education,Wellbeing,MR Egger,3,-0.497138009,1.146089978,0.739447859,Network
ieu-a-1018,ieu-a-1239,Education,Wellbeing,Weighted median,3,-0.254169417,0.107291873,0.017838515,Network
ieu-a-1018,ieu-a-1239,Education,Wellbeing,Inverse variance weighted,3,-0.173718669,0.17073045,0.308914418,Network
ieu-a-1018,ieu-a-1239,Education,Wellbeing,Simple mode,3,-0.303557922,0.125468819,0.136672319,Network
ieu-a-1018,ieu-a-1239,Education,Wellbeing,Weighted mode,3,-0.325151598,0.105755956,0.09150082,Network
ieu-a-1018,ukb-b-19953,BMI,Wellbeing,MR Egger intercept,3,0.012820765,0.002098486,0.103285209,Network
ieu-a-1018,ukb-b-19953,BMI,Wellbeing,MR Egger,3,1.450660519,0.359502931,0.154651498,Network
ieu-a-1018,ukb-b-19953,BMI,Wellbeing,Weighted median,3,0.38479679,0.134205529,0.004140949,Network
ieu-a-1018,ukb-b-19953,BMI,Wellbeing,Inverse variance weighted,3,0.427791897,0.149574769,0.00423569,Network
ieu-a-1018,ukb-b-19953,BMI,Wellbeing,Simple mode,3,0.417453045,0.187077237,0.15534581,Network
ieu-a-1018,ukb-b-19953,BMI,Wellbeing,Weighted mode,3,0.440849797,0.192313268,0.148928038,Network
ieu-a-1018,ukb-b-5238,Intelligence,Wellbeing,MR Egger intercept,3,0.021158747,0.025059918,0.553607982,Network
ieu-a-1018,ukb-b-5238,Intelligence,Wellbeing,MR Egger,3,-2.009328548,5.274606542,0.768288582,Network
ieu-a-1018,ukb-b-5238,Intelligence,Wellbeing,Weighted median,3,-1.387725585,0.441379316,0.00166618,Network
ieu-a-1018,ukb-b-5238,Intelligence,Wellbeing,Inverse variance weighted,3,-0.908209144,0.769045479,0.237620063,Network
ieu-a-1018,ukb-b-5238,Intelligence,Wellbeing,Simple mode,3,-1.541816529,0.569019337,0.113483274,Network
ieu-a-1018,ukb-b-5238,Intelligence,Wellbeing,Weighted mode,3,-1.617553923,0.493720956,0.081883465,Network
ieu-a-1018,ukb-b-4424,Sleep duration,Wellbeing,MR Egger intercept,3,0.016423387,0.03954579,0.749409582,Replication
ieu-a-1018,ukb-b-4424,Sleep duration,Wellbeing,MR Egger,3,0.126859414,0.323577572,0.762135672,Replication
ieu-a-1018,ukb-b-4424,Sleep duration,Wellbeing,Weighted median,3,-0.040960713,0.067810446,0.545812235,Replication
ieu-a-1018,ukb-b-4424,Sleep duration,Wellbeing,Inverse variance weighted,3,-0.046144401,0.058615482,0.431141896,Replication
ieu-a-1018,ukb-b-4424,Sleep duration,Wellbeing,Simple mode,3,-0.051961118,0.08802523,0.614805126,Replication
ieu-a-1018,ukb-b-4424,Sleep duration,Wellbeing,Weighted mode,3,-0.041620402,0.084110706,0.669736337,Replication
ieu-a-1018,ukb-b-8476,Loneliness,Wellbeing,MR Egger intercept,3,0.018198851,0.004563081,0.156398301,Network
ieu-a-1018,ukb-b-8476,Loneliness,Wellbeing,MR Egger,3,-0.00675924,0.545161618,0.992107211,Network
ieu-a-1018,ukb-b-8476,Loneliness,Wellbeing,Weighted median,3,-0.127320459,0.055043136,0.020716961,Network
ieu-a-1018,ukb-b-8476,Loneliness,Wellbeing,Inverse variance weighted,3,-0.162443829,0.081011136,0.044941275,Network
ieu-a-1018,ukb-b-8476,Loneliness,Wellbeing,Simple mode,3,-0.233452687,0.08016307,0.100456101,Network
ieu-a-1018,ukb-b-8476,Loneliness,Wellbeing,Weighted mode,3,-0.148910095,0.087183914,0.229760002,Network
ieu-a-1018,ukb-b-3957,Sleeplessness,Wellbeing,MR Egger intercept,3,0.012856831,0.013168759,0.507629797,Main
ieu-a-1018,ukb-b-3957,Sleeplessness,Wellbeing,MR Egger,3,-0.300156379,0.269814695,0.466142315,Main
ieu-a-1018,ukb-b-3957,Sleeplessness,Wellbeing,Weighted median,3,-0.075752388,0.063886858,0.235730034,Main
ieu-a-1018,ukb-b-3957,Sleeplessness,Wellbeing,Inverse variance weighted,3,-0.064409803,0.054430426,0.236673682,Main
ieu-a-1018,ukb-b-3957,Sleeplessness,Wellbeing,Simple mode,3,-0.076631707,0.081336079,0.445563717,Main
ieu-a-1018,ukb-b-3957,Sleeplessness,Wellbeing,Weighted mode,3,-0.086695863,0.075919383,0.371763802,Main
ieu-a-1018,ukb-b-4956,Eveningness,Wellbeing,MR Egger intercept,3,-0.018014968,0.031069312,0.665483201,Replication
ieu-a-1018,ukb-b-4956,Eveningness,Wellbeing,MR Egger,3,1.190163574,0.369674331,0.191724583,Replication
ieu-a-1018,ukb-b-4956,Eveningness,Wellbeing,Weighted median,3,0.066081716,0.101666136,0.515700305,Replication
ieu-a-1018,ukb-b-4956,Eveningness,Wellbeing,Inverse variance weighted,3,0.014028623,0.171424671,0.934777528,Replication
ieu-a-1018,ukb-b-4956,Eveningness,Wellbeing,Simple mode,3,0.035798909,0.166461367,0.849659159,Replication
ieu-a-1018,ukb-b-4956,Eveningness,Wellbeing,Weighted mode,3,0.117111603,0.087829888,0.313989889,Replication
ieu-a-1018,ukb-d-SLEEP,ICD10 Insomni,Wellbeing,MR Egger intercept,3,-0.001752062,0.071348382,0.984370024,Replication
ieu-a-1018,ukb-d-SLEEP,ICD10 Insomni,Wellbeing,MR Egger,3,0.055044562,0.03838409,0.387656961,Replication
ieu-a-1018,ukb-d-SLEEP,ICD10 Insomni,Wellbeing,Weighted median,3,0.009443127,0.008979981,0.29299441,Replication
ieu-a-1018,ukb-d-SLEEP,ICD10 Insomni,Wellbeing,Inverse variance weighted,3,0.004948111,0.007757085,0.523549959,Replication
ieu-a-1018,ukb-d-SLEEP,ICD10 Insomni,Wellbeing,Simple mode,3,0.00996884,0.011699616,0.483929721,Replication
ieu-a-1018,ukb-d-SLEEP,ICD10 Insomni,Wellbeing,Weighted mode,3,0.010584958,0.010134452,0.405916296,Replication
ieu-a-1018,ukb-b-4062,Happiness,Wellbeing,MR Egger intercept,3,-0.013359659,0.003461515,0.16140018,Replication
ieu-a-1018,ukb-b-4062,Happiness,Wellbeing,MR Egger,3,-1.131692014,0.779800817,0.384100821,Replication
ieu-a-1018,ukb-b-4062,Happiness,Wellbeing,Weighted median,3,-0.290858711,0.148162489,0.049633828,Replication
ieu-a-1018,ukb-b-4062,Happiness,Wellbeing,Inverse variance weighted,3,-0.419424918,0.152066856,0.005812751,Replication
ieu-a-1018,ukb-b-4062,Happiness,Wellbeing,Simple mode,3,-0.229884915,0.197259394,0.364049703,Replication
ieu-a-1018,ukb-b-4062,Happiness,Wellbeing,Weighted mode,3,-0.212049584,0.208209663,0.41561637,Replication
ieu-a-1018,ukb-b-4710,Exercise,Wellbeing,MR Egger intercept,3,0.025857325,0.017129728,0.37248131,Network
ieu-a-1018,ukb-b-4710,Exercise,Wellbeing,MR Egger,3,0.688927957,0.903251855,0.585183573,Network
ieu-a-1018,ukb-b-4710,Exercise,Wellbeing,Weighted median,3,-0.113220329,0.2114666,0.592369655,Network
ieu-a-1018,ukb-b-4710,Exercise,Wellbeing,Inverse variance weighted,3,-0.122211747,0.18225596,0.502507198,Network
ieu-a-1018,ukb-b-4710,Exercise,Wellbeing,Simple mode,3,-0.241858381,0.264553913,0.457111802,Network
ieu-a-1018,ukb-b-4710,Exercise,Wellbeing,Weighted mode,3,-0.036986575,0.237443499,0.890516108,Network
ieu-a-1018,ukb-b-5076,Not socialising,Wellbeing,MR Egger intercept,3,-0.028727825,0.005258767,0.1152602,Network
ieu-a-1018,ukb-b-5076,Not socialising,Wellbeing,MR Egger,3,0.083547928,0.173777356,0.714698708,Network
ieu-a-1018,ukb-b-5076,Not socialising,Wellbeing,Weighted median,3,-0.057345158,0.040306179,0.15481194,Network
ieu-a-1018,ukb-b-5076,Not socialising,Wellbeing,Inverse variance weighted,3,-0.058975163,0.035056094,0.092509043,Network
ieu-a-1018,ukb-b-5076,Not socialising,Wellbeing,Simple mode,3,-0.082136919,0.054255824,0.269247452,Network
ieu-a-1018,ukb-b-5076,Not socialising,Wellbeing,Weighted mode,3,-0.042002602,0.046414798,0.461012555,Network
ieu-a-1018,ieu-a-118,Neuroticism,Wellbeing,MR Egger intercept,3,-0.016600899,0.005413678,0.200683722,Network
ieu-a-1018,ieu-a-118,Neuroticism,Wellbeing,MR Egger,3,-0.23883693,1.500202229,0.899491608,Network
ieu-a-1018,ieu-a-118,Neuroticism,Wellbeing,Weighted median,3,-0.150289606,0.256453568,0.557855037,Network
ieu-a-1018,ieu-a-118,Neuroticism,Wellbeing,Inverse variance weighted,3,-0.341623796,0.217520015,0.116289631,Network
ieu-a-1018,ieu-a-118,Neuroticism,Wellbeing,Simple mode,3,-0.146941548,0.336934707,0.705315339,Network
ieu-a-1018,ieu-a-118,Neuroticism,Wellbeing,Weighted mode,3,-0.142165533,0.285605998,0.667990302,Network
ieu-a-1018,ukb-b-5237,Coffee intake,Wellbeing,MR Egger intercept,3,-0.019058289,0.038130678,0.704926936,Network
ieu-a-1018,ukb-b-5237,Coffee intake,Wellbeing,MR Egger,3,-0.829811239,0.293273497,0.216272506,Network
ieu-a-1018,ukb-b-5237,Coffee intake,Wellbeing,Weighted median,3,-0.093218239,0.07735058,0.228149455,Network
ieu-a-1018,ukb-b-5237,Coffee intake,Wellbeing,Inverse variance weighted,3,-0.04213939,0.115516119,0.715266455,Network
ieu-a-1018,ukb-b-5237,Coffee intake,Wellbeing,Simple mode,3,-0.106260984,0.105318621,0.419221122,Network
ieu-a-1018,ukb-b-5237,Coffee intake,Wellbeing,Weighted mode,3,-0.122370526,0.069932123,0.222249063,Network
ieu-a-1018,ieu-a-7,CHD,Wellbeing,MR Egger intercept,3,-0.00736266,0.017070378,0.740765348,Network
ieu-a-1018,ieu-a-7,CHD,Wellbeing,MR Egger,3,1.72277379,1.909862149,0.532758308,Network
ieu-a-1018,ieu-a-7,CHD,Wellbeing,Weighted median,3,0.310584783,0.467796703,0.506734405,Network
ieu-a-1018,ieu-a-7,CHD,Wellbeing,Inverse variance weighted,3,0.403004603,0.353224944,0.253899446,Network
ieu-a-1018,ieu-a-7,CHD,Wellbeing,Simple mode,3,0.156186159,0.628071273,0.826816637,Network
ieu-a-1018,ieu-a-7,CHD,Wellbeing,Weighted mode,3,0.087147682,0.632697164,0.90306184,Network
ukb-b-4424,ieu-a-1187,Depression,Sleep duration,Wald ratio,1,2.627409613,0.523327047,5.15E-07,Network
ukb-b-4424,ukb-b-6519,Worry,Sleep duration,MR Egger intercept,72,0.00182168,0.002127696,0.394822381,Network
ukb-b-4424,ukb-b-6519,Worry,Sleep duration,MR Egger,72,-0.040228685,0.110839423,0.717739163,Network
ukb-b-4424,ukb-b-6519,Worry,Sleep duration,Weighted median,72,-0.054341668,0.022580685,0.016103763,Network
ukb-b-4424,ukb-b-6519,Worry,Sleep duration,Inverse variance weighted,72,-0.052283083,0.028330506,0.064969281,Network
ukb-b-4424,ukb-b-6519,Worry,Sleep duration,Simple mode,72,0.008057455,0.066472809,0.903863703,Network
ukb-b-4424,ukb-b-6519,Worry,Sleep duration,Weighted mode,72,-0.036898366,0.039154873,0.349198945,Network
ukb-b-4424,ukb-b-5779,Alcohol,Sleep duration,MR Egger intercept,72,3.30E-05,0.001927237,0.986387538,Network
ukb-b-4424,ukb-b-5779,Alcohol,Sleep duration,MR Egger,72,-0.240876034,0.335877746,0.475665419,Network
ukb-b-4424,ukb-b-5779,Alcohol,Sleep duration,Weighted median,72,-0.050929122,0.066130302,0.441221057,Network
ukb-b-4424,ukb-b-5779,Alcohol,Sleep duration,Inverse variance weighted,72,-0.263220086,0.085846205,0.002168113,Network
ukb-b-4424,ukb-b-5779,Alcohol,Sleep duration,Simple mode,72,0.079477507,0.151862061,0.602358092,Network
ukb-b-4424,ukb-b-5779,Alcohol,Sleep duration,Weighted mode,72,0.090708608,0.089606346,0.314831508,Network
ukb-b-4424,ieu-a-961,Smoking,Sleep duration,MR Egger intercept,53,0.003573579,0.019673418,0.856581329,Network
ukb-b-4424,ieu-a-961,Smoking,Sleep duration,MR Egger,53,1.100572085,4.283803569,0.798278294,Network
ukb-b-4424,ieu-a-961,Smoking,Sleep duration,Weighted median,53,1.437958227,1.597093062,0.367928861,Network
ukb-b-4424,ieu-a-961,Smoking,Sleep duration,Inverse variance weighted,53,0.307825032,1.089208769,0.77747318,Network
ukb-b-4424,ieu-a-961,Smoking,Sleep duration,Simple mode,53,1.687548422,3.094238369,0.587821264,Network
ukb-b-4424,ieu-a-961,Smoking,Sleep duration,Weighted mode,53,1.817789035,2.69723926,0.50333168,Network
ukb-b-4424,ieu-a-1239,Education,Sleep duration,MR Egger intercept,66,0.001659299,0.002456361,0.501784794,Network
ukb-b-4424,ieu-a-1239,Education,Sleep duration,MR Egger,66,0.175025043,0.207567536,0.402246071,Network
ukb-b-4424,ieu-a-1239,Education,Sleep duration,Weighted median,66,0.08845617,0.046542841,0.057363311,Network
ukb-b-4424,ieu-a-1239,Education,Sleep duration,Inverse variance weighted,66,0.074330252,0.054187348,0.170148423,Network
ukb-b-4424,ieu-a-1239,Education,Sleep duration,Simple mode,66,0.077665266,0.142416247,0.58738628,Network
ukb-b-4424,ieu-a-1239,Education,Sleep duration,Weighted mode,66,0.083952566,0.079355008,0.294000251,Network
ukb-b-4424,ukb-b-19953,BMI,Sleep duration,MR Egger intercept,72,-0.001302813,0.00171707,0.450554342,Network
ukb-b-4424,ukb-b-19953,BMI,Sleep duration,MR Egger,72,-0.553801699,0.467906254,0.240585572,Network
ukb-b-4424,ukb-b-19953,BMI,Sleep duration,Weighted median,72,-0.096535783,0.050850988,0.057642716,Network
ukb-b-4424,ukb-b-19953,BMI,Sleep duration,Inverse variance weighted,72,-0.213101276,0.120178915,0.076195539,Network
ukb-b-4424,ukb-b-19953,BMI,Sleep duration,Simple mode,72,-0.073810631,0.122013281,0.547147927,Network
ukb-b-4424,ukb-b-19953,BMI,Sleep duration,Weighted mode,72,-0.073810631,0.065947226,0.266810914,Network
ukb-b-4424,ukb-b-5238,Intelligence,Sleep duration,MR Egger intercept,72,0.000904816,0.001985195,0.649957617,Network
ukb-b-4424,ukb-b-5238,Intelligence,Sleep duration,MR Egger,72,0.472465553,0.77500806,0.544082979,Network
ukb-b-4424,ukb-b-5238,Intelligence,Sleep duration,Weighted median,72,0.09167883,0.156841626,0.558862957,Network
ukb-b-4424,ukb-b-5238,Intelligence,Sleep duration,Inverse variance weighted,72,-0.245715538,0.199388525,0.217820076,Network
ukb-b-4424,ukb-b-5238,Intelligence,Sleep duration,Simple mode,72,0.428314043,0.320800879,0.186095711,Network
ukb-b-4424,ukb-b-5238,Intelligence,Sleep duration,Weighted mode,72,0.404247496,0.221157373,0.071770135,Network
ukb-b-4424,ieu-a-1018,Wellbeing,Sleep duration,MR Egger intercept,52,-0.003163232,0.002605929,0.230503956,Replication
ukb-b-4424,ieu-a-1018,Wellbeing,Sleep duration,MR Egger,52,-0.01285002,0.225340853,0.95475271,Replication
ukb-b-4424,ieu-a-1018,Wellbeing,Sleep duration,Weighted median,52,0.029370438,0.066448435,0.658486701,Replication
ukb-b-4424,ieu-a-1018,Wellbeing,Sleep duration,Inverse variance weighted,52,0.095673258,0.056953366,0.092986002,Replication
ukb-b-4424,ieu-a-1018,Wellbeing,Sleep duration,Simple mode,52,-0.109982151,0.145492849,0.453169761,Replication
ukb-b-4424,ieu-a-1018,Wellbeing,Sleep duration,Weighted mode,52,-0.051199084,0.109167528,0.641071555,Replication
ukb-b-4424,ukb-b-8476,Loneliness,Sleep duration,MR Egger intercept,72,-0.000762978,0.002034453,0.708773115,Network
ukb-b-4424,ukb-b-8476,Loneliness,Sleep duration,MR Egger,72,0.089116348,0.062107269,0.155774855,Network
ukb-b-4424,ukb-b-8476,Loneliness,Sleep duration,Weighted median,72,-0.002761321,0.016214443,0.864774164,Network
ukb-b-4424,ukb-b-8476,Loneliness,Sleep duration,Inverse variance weighted,72,-0.029229482,0.016303357,0.072996829,Network
ukb-b-4424,ukb-b-8476,Loneliness,Sleep duration,Simple mode,72,-0.007232929,0.038935489,0.853157182,Network
ukb-b-4424,ukb-b-8476,Loneliness,Sleep duration,Weighted mode,72,-0.00298752,0.029607158,0.919910029,Network
ukb-b-4424,ukb-b-3957,Sleeplessness,Sleep duration,MR Egger intercept,72,-0.00336121,0.00157194,0.035988175,Replication
ukb-b-4424,ukb-b-3957,Sleeplessness,Sleep duration,MR Egger,72,-0.312862883,0.136713701,0.025133843,Replication
ukb-b-4424,ukb-b-3957,Sleeplessness,Sleep duration,Weighted median,72,-0.299484064,0.03024606,4.10E-23,Replication
ukb-b-4424,ukb-b-3957,Sleeplessness,Sleep duration,Inverse variance weighted,72,-0.350082755,0.034955361,1.31E-23,Replication
ukb-b-4424,ukb-b-3957,Sleeplessness,Sleep duration,Simple mode,72,-0.292647412,0.070548525,9.16E-05,Replication
ukb-b-4424,ukb-b-3957,Sleeplessness,Sleep duration,Weighted mode,72,-0.36503244,0.055129493,5.76E-09,Replication
ukb-b-4424,ukb-b-4956,Eveningness,Sleep duration,MR Egger intercept,72,-0.003030069,0.002150876,0.163332596,Replication
ukb-b-4424,ukb-b-4956,Eveningness,Sleep duration,MR Egger,72,0.523182788,0.222127282,0.021313686,Replication
ukb-b-4424,ukb-b-4956,Eveningness,Sleep duration,Weighted median,72,-0.042674619,0.043401788,0.325486554,Replication
ukb-b-4424,ukb-b-4956,Eveningness,Sleep duration,Inverse variance weighted,72,-0.017346506,0.059293972,0.769865432,Replication
ukb-b-4424,ukb-b-4956,Eveningness,Sleep duration,Simple mode,72,-0.184610219,0.13806139,0.18543866,Replication
ukb-b-4424,ukb-b-4956,Eveningness,Sleep duration,Weighted mode,72,0.103329286,0.081555218,0.209300742,Replication
ukb-b-4424,ukb-d-SLEEP,ICD10 Insomni,Sleep duration,MR Egger intercept,72,0.001479409,0.002146168,0.492896957,Replication
ukb-b-4424,ukb-d-SLEEP,ICD10 Insomni,Sleep duration,MR Egger,72,-0.013687612,0.011117853,0.222391686,Replication
ukb-b-4424,ukb-d-SLEEP,ICD10 Insomni,Sleep duration,Weighted median,72,-0.008784178,0.003872575,0.023310684,Replication
ukb-b-4424,ukb-d-SLEEP,ICD10 Insomni,Sleep duration,Inverse variance weighted,72,-0.007321322,0.002846587,0.010112319,Replication
ukb-b-4424,ukb-d-SLEEP,ICD10 Insomni,Sleep duration,Simple mode,72,-0.014452636,0.010196299,0.160728121,Replication
ukb-b-4424,ukb-d-SLEEP,ICD10 Insomni,Sleep duration,Weighted mode,72,-0.012397208,0.007658437,0.109931933,Replication
ukb-b-4424,ukb-b-4062,Happiness,Sleep duration,MR Egger intercept,72,0.000421938,0.002480734,0.865433123,Replication
